Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
PosHorizColeta: 1 = Margem direita, 2 = Centro, 3 = Margem esquerda, 4 = Composta, 5 = Extra, 6 = Indefinida, 7 = Superfície, 8 = Integrada, 9 = 40%, 10 = 50%
PosVertColeta: 1 = Indefinida, 2 = Superficial, 3 = Integrada, 4 = Fundo, 5 = 20%, 6 = 40%, 7 = 50%, 8 = 60%, 9 = 70%, 10 = 80%
Choveu: 0 = Não, 1 = Sim
Status: 0 = Branco, 1 = Real, 2 = Menor que (<), 3 = Valor aceito (VA), 4 = Não detectado (ND)

Restrições da consulta:
Código da Estação:62510060


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;PosHorizColeta;PosVertColeta;Choveu;Profundidade;TempAr;TempAmostra;pH;Cor;Turbidez;CondutividadeEletrica;DurezaTotal;Dureza;DQO;DBO;OD;SolTotais;SolFixos;SolVolateis;SolSuspensaoTotais;SolSuspensaoFixos;SolSuspensaoVolateis;SolDissolvidosTotais;SolDissolvidosFixos;SolDissolvidosVolateis;SolSedimentaveis;Detergentes;AlcalinidadeCO3;AlcalinidadeHCO3;AlcalinidadeOH;Cloretos;Sulfatos;Sulfetos;Fluoretos;FosfatoTotal;Cianetos;NitrogenioTotal;AmoniaNaoIonizavel;NitrogenioAmoniacal;Nitratos;Nitritos;CompostosOrganoclorados;CompostosOrganofosforados;Aluminio;Arsenio;Cadmio;Chumbo;Cobre;CromoTrivalente;CromoHexavalente;Manganes;Mercurio;Niquel;Zinco;IndiceFenois;ColiformesTotais;ColiformesFecais;CloroResidual;Bario;Berilio;Boro;Cobalto;Estanho;Litio;Prata;Selenio;UranioTotal;Vanadio;Benzeno;BenzoAPireno;n11Dicloroeteno;n12Dicloroetano;Pentaclorofenol;Tetracloroeteno;Tricloroeteno;TetracloretoCarbono;n246Triclorofenol;Aldrin;Clordano;DDT;Dieldrin;Endrin;Endossulfan;EpoxidoHeptacloro;Heptacloro;Lindano;Metoxicloro;DodecacloroNonacloro;BifenilasPolicloradas;Toxafeno;Demeton;Gution;Malation;Paration;Carbaril;Acido24Diclorofenoxiacetico;n245TP;n245T;BHC;Ethion;DySystonDisulfton;Phosdrin;DDEPP;AzinfosEtil;Diazinon;EstreptococosFecais;Salmonelas;Colifagos;BacteriasHeterotroficas;Protozoarios;Fungos;Algas;ContagemBacteriasPlaca;Clorofila;OleosGraxas;AlcalinidadeTotal;CarbonoOrganicoTotal;Hidrocarbonetos;OrtofosfatoTotal;CromoTotal;MetilParation;NitrogenioOrganico;SodioTotal;MagnesioTotal;SilicaDissolvida;PotassioTotal;CalcioTotal;FerroTotal;DescargaLiquida;FosforoTotal;BismutoTotal;Acidez;NitrogenioTotalKJELDAHL;NitrogenioAlbuminoide;Transparencia;EnteroBacteriasPatogenicas;ZooplanctonTotal;Amoniaco;IQA;ColiformesTermotolerantes;Escherichia;Aluminiodissolvido;Borodissolvido;Cianetolivre;Cobredissolvido;CondutividadeEspecifica;Densidadecianobacterias;Durezamagnesio;FerroDissolvido;FitoplanctonQuantitativo;ODsaturacao;ParametroProfundidadeQualAgua001Status;QualAgua002Status;QualAgua003Status;QualAgua004Status;QualAgua005Status;QualAgua006Status;QualAgua007Status;QualAgua008Status;QualAgua009Status;QualAgua010Status;QualAgua011Status;QualAgua012Status;QualAgua013Status;QualAgua014Status;QualAgua015Status;QualAgua016Status;QualAgua017Status;QualAgua018Status;QualAgua019Status;QualAgua020Status;QualAgua021Status;QualAgua022Status;QualAgua023Status;QualAgua024Status;QualAgua025Status;QualAgua026Status;QualAgua027Status;QualAgua028Status;QualAgua029Status;QualAgua030Status;QualAgua031Status;QualAgua032Status;QualAgua033Status;QualAgua034Status;QualAgua035Status;QualAgua036Status;QualAgua037Status;QualAgua038Status;QualAgua039Status;QualAgua040Status;QualAgua041Status;QualAgua042Status;QualAgua043Status;QualAgua044Status;QualAgua045Status;QualAgua046Status;QualAgua047Status;QualAgua048Status;QualAgua049Status;QualAgua050Status;QualAgua051Status;QualAgua052Status;QualAgua053Status;QualAgua054Status;QualAgua055Status;QualAgua056Status;QualAgua057Status;QualAgua058Status;QualAgua059Status;QualAgua060Status;QualAgua061Status;QualAgua062Status;QualAgua063Status;QualAgua064Status;QualAgua065Status;QualAgua066Status;QualAgua067Status;QualAgua068Status;QualAgua069Status;QualAgua070Status;QualAgua071Status;QualAgua072Status;QualAgua073Status;QualAgua074Status;QualAgua075Status;QualAgua076Status;QualAgua077Status;QualAgua078Status;QualAgua079Status;QualAgua080Status;QualAgua081Status;QualAgua082Status;QualAgua083Status;QualAgua084Status;QualAgua085Status;QualAgua086Status;QualAgua087Status;QualAgua088Status;QualAgua089Status;QualAgua090Status;QualAgua091Status;QualAgua092Status;QualAgua093Status;QualAgua094Status;QualAgua095Status;QualAgua096Status;QualAgua097Status;QualAgua098Status;QualAgua099Status;QualAgua100Status;QualAgua101Status;QualAgua102Status;QualAgua103Status;QualAgua104Status;QualAgua105Status;QualAgua106Status;QualAgua107Status;QualAgua108Status;QualAgua109Status;QualAgua110Status;QualAgua111Status;QualAgua112Status;QualAgua113Status;QualAgua114Status;QualAgua115Status;QualAgua116Status;QualAgua117Status;QualAgua118Status;QualAgua119Status;QualAgua120Status;QualAgua121Status;QualAgua122Status;QualAgua123Status;QualAgua124Status;QualAgua125Status;QualAgua126Status;QualAgua127Status;QualAgua128Status;QualAgua129Status;QualAgua130Status;QualAgua131Status;QualAgua132Status;QualAgua133Status;QualAgua134Status;QualAgua135Status;QualAgua136Status;QualAgua137Status;QualAgua138Status;QualAgua139Status;QualAgua140Status;QualAgua141Status;QualAgua142Status;QualAgua143Status;QualAgua144Status;QualAgua145Status;QualAgua146Status;QualAgua147Status;
62510060;1;30/01/2002;01/01/1900 13:30:00;;;;;;37,0;26,0;7,1;;4,1;73,0;;;17,0;2,0;7,5;56,0;;19,0;;;;54,0;;;;;;;;7,7;;;;;;;;0,02;0,2;0,004;;;;;0,001;0,1;0,004;;;;0,0001;0,01;;0,003;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,14;;0,03;;;0,03;;;;;;89,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2;2;2;;;;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;
62510060;1;13/11/2001;01/01/1900 13:00:00;;;;;;29,0;22,0;7,8;;7,0;87,0;;;17,0;2,0;7,6;57,0;;42,0;;;;53,0;;;;;;;;9,6;;;;;;;;0,02;0,2;0,006;;;;;;;;;;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,18;;0,03;;;0,18;;;;;;82,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;13/11/2001;01/01/1900 10:00:00;30992,0;;;;;;22,0;7,8;;7,0;;;;;2,0;7,6;57,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,02;0,2;0,006;;;;;;;;;;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,03;;;0,18;;;;;;83,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;
62510060;1;11/09/2001;01/01/1900 10:00:00;30991,0;;;;;;21,0;7,3;;12,0;;;;;2,0;8,1;69,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,02;0,2;0,006;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,03;;;0,96;;;;;;89,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;2;1;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;
62510060;1;11/09/2001;01/01/1900 12:15:00;;;;;;20,0;21,0;7,3;;12,0;81,0;;;17,0;2,0;8,1;69,0;;50,0;;;;59,0;;;;;;;;9,1;;;;;;;;0,02;0,2;0,006;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,23;;0,03;;;0,96;;;;;;88,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;31/07/2001;01/01/1900 13:00:00;;;;;;27,0;18,0;6,6;;5,0;80,0;;;17,0;2,0;8,4;60,0;;52,0;;;;55,0;;;;;;;;9,6;;;;;;;;0,05;0,24;0,01;;;;;0,001;0,03;0,004;;;;0,0001;0,01;;0,003;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,18;;0,12;;;0,8;;;;;;88,000;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;31/07/2001;01/01/1900 10:00:00;30990,0;;;;;;18,0;6,6;;5,0;;;;;2,0;8,4;60,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,05;0,24;0,01;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,12;;;0,8;;;;;;88,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;2;;;;;;;;;;;;;;;;;;0;;0;;2;1;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;
62510060;1;08/05/2001;01/01/1900 10:00:00;30989,0;;;;;;21,0;7,4;;2,0;;;;;2,0;7,3;57,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,18;0,33;0,01;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,04;;;0,31;;;;;;92,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;
62510060;1;08/05/2001;01/01/1900 12:20:00;;;;;;21,0;21,0;7,4;;2,0;81,0;;;17,0;2,0;7,3;57,0;;18,0;;;;52,0;;;;;;;;9,4;;;;;;;;0,18;0,33;0,01;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,21;;0,04;;;0,31;;;;;;92,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;20/03/2001;01/01/1900 16:00:00;;;;;;29,0;26,0;7,2;;2,0;82,0;;;17,0;2,0;6,2;55,0;;20,0;;;;50,0;;;;;;;;9,2;;;;;;;;0,08;0,2;0,01;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;;0,03;;;0,46;;;;;;90,000;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;20/03/2001;01/01/1900 10:00:00;30988,0;;;;;;26,0;7,2;;2,0;;;;;2,0;6,2;55,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,08;0,2;0,01;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,03;;;0,46;;;;;;90,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;
62510060;1;09/01/2001;01/01/1900 10:00:00;30987,0;;;;;;25,0;7,6;;2,0;;;;;7,0;3,6;158,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,05;0,2;0,007;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,03;;;0,54;;;;;;74,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;
62510060;1;09/01/2001;01/01/1900 13:00:00;;;;;;33,0;25,0;7,6;;2,0;84,0;;;17,0;7,0;3,6;158,0;;;;;;57,0;;;;;;;;10,6;;;;;;;;0,05;0,2;0,007;;;;;0,001;0,02;0,004;;;;0,001;0,01;;0,003;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,11;;0,03;;;0,54;;;;;;79,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;2;2;;;;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;22/11/2000;01/01/1900 15:10:00;;;;;;30,0;25,0;8,1;;4,87;86,0;;;17,0;2,0;7,1;58,0;;26,0;;;;55,0;;;;0,08;;;;10,4;;;;;;;;0,07;0,2;0,004;;;;;;;;;;;;;;0,004;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;;0,03;;;0,84;;;;;;91,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;19/09/2000;01/01/1900 16:30:00;;;;;;26,0;21,0;8,2;;10,0;68,0;;;17,0;3,0;8,5;69,0;;56,0;;;;55,0;;;;0,08;;;;10,1;;;;;;;;0,02;0,2;0,007;;;;;;;;;;;;;;0,003;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;0,13;;0,09;;;0,94;;;;;;85,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;18/07/2000;01/01/1900 14:40:00;;;;;;19,0;17,0;7,8;;3,0;72,0;;;17,0;2,0;8,5;202,0;;14,0;;;;10,0;;;;0,4;;;;7,6;;;;;;;;0,09;0,2;0,005;;;;;0,001;0,02;0,009;;;;0,001;0,01;;0,003;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,19;;0,03;;;0,25;;;;;;91,000;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;2;;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;02/05/2000;01/01/1900 16:00:00;;;;;;27,0;20,0;6,7;;3,0;69,0;;;17,0;2,0;7,7;51,0;;17,0;;;;47,0;;;;0,08;;;;8,1;;;;;;;;0,02;0,17;0,004;;;;;0,001;0,02;0,004;;;;0,0003;0,01;;0,003;;2,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110,0;;;;;;;;;;;;;;0,05;;;;;;;;0,16;;0,03;;;0,93;;;;;;89,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;;;;2;2;2;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;14/03/2000;01/01/1900 11:00:00;;;;;;28,0;23,0;6,6;;5,0;73,0;;;17,0;4,0;6,9;59,0;;21,0;;;;50,0;;;;0,08;;;;8,3;;;;;;;;0,09;0,2;0,009;;;;;0,001;0,02;0,004;;;;0,0003;0,01;;0,003;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,26;;0,03;;;0,09;;;;;;88,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;2;2;2;;;;;2;;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;04/01/2000;01/01/1900 13:35:00;;;;;;20,0;23,0;7,3;;5,0;72,0;;;17,0;2,0;7,4;57,0;;8,0;;;;50,0;;;;0,08;;;;8,5;;;;;;;;0,03;0,2;0,004;;;;;0,001;0,02;0,004;;;;0,0003;0,01;;0,003;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,13;;0,03;;;0,47;;;;;;92,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;2;2;2;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;10/11/1999;01/01/1900 14:00:00;;;;;;15,0;20,0;7,1;;5,0;68,0;;;17,0;3,0;7,8;300,0;;27,0;;;;262,0;;;;0,08;;;;7,9;;;;;;;;0,09;0,2;0,004;;;;;0,001;0,02;0,004;;;;0,0003;0,01;;;;110,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;0,05;;;;;;;;0,25;;0,03;;;0,53;;;;;;76,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;2;2;2;;;;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;08/09/1999;01/01/1900 15:30:00;;;;;;28,0;21,0;7,8;;4,0;62,0;;;17,0;3,0;8,0;73,0;;1,0;;;;65,0;;;;0,04;;;;6,1;;;;;;;;0,06;0,2;0,004;;;;;0,002;0,02;0,004;;;;0,0002;0,01;;0,001;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,16;;0,09;;;0,28;;;;;;90,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;2;2;2;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;27/07/1999;01/01/1900 13:10:00;;;;;;20,0;18,0;7,4;;5,0;62,0;;;17,0;3,0;8,5;50,0;;42,0;;;;40,0;;;;0,04;;;;5,8;;;;;;;;0,25;0,2;0,005;;;;;0,001;0,02;0,004;;;;0,0002;0,01;;;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,21;;0,04;;;0,57;;;;;;91,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;2;2;2;;;;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;04/05/1999;01/01/1900 13:50:00;;;;;;31,0;25,0;7,2;;5,0;61,0;;;17,0;2,0;7,3;56,0;;15,0;;;;52,0;;;;0,04;;;;5,1;;;;;;;;0,06;0,2;0,005;;;;;0,001;0,02;0,02;;;;0,0003;0,01;;0,001;;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,37;;0,1;;;1,0;;;;;;90,000;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;2;2;;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;02/03/1999;01/01/1900 15:00:00;;;;;;36,0;26,0;7,7;;10,0;64,0;;;17,0;3,0;6,7;25,0;;24,0;;;;19,0;;;;0,04;;;;77,4;;;;;;;;0,05;0,2;0,009;;;;;0,001;0,02;0,004;;;;0,0003;0,01;;0,002;;2,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;0,05;;;;;;;;0,29;;0,05;;;0,8;;;;;;86,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;2;2;2;;;;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;27/01/1999;01/01/1900 15:10:00;;;;;;29,0;28,0;8,0;;5,0;67,0;;;17,0;2,0;7,3;43,0;;;;;;25,0;;;;0,04;;;;7,8;;;;;;;;0,02;0,2;0,005;;;;;0,001;0,02;0,004;;;;0,0002;0,01;;0,002;;34,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;0,05;;;;;;;;0,25;;0,01;;;0,3;;;;;;83,000;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;2;2;;;;;2;2;2;;;;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;30/11/1998;01/01/1900 12:30:00;;;;;;26,0;21,0;7,9;;5,0;67,4;;;17,0;2,0;7,4;73,0;;;;;;65,0;;;;0,06;;;;6,8;;;;;;;;0,02;0,2;0,005;;;;;0,001;;0,004;;;;0,0002;0,01;;0,001;2,0;0,0;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,05;;;;;;;;0,15;;0,01;;;1,2;;;;;;91,000;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;2;;2;;;;;2;2;;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
